"Time","Z"
1773211378140,3560604
1773211378150,3539103
1773211378160,3511686
1773211378170,3472675
1773211378180,3436708
1773211378190,3399469
1773211378200,3358862
1773211378210,3301442
1773211378220,3237618
1773211378230,3163509
1773211378240,3091957
1773211378250,3012408
1773211378260,2932318
1773211378270,2838129
1773211378280,2741187
1773211378290,2636630
1773211378300,2532015
1773211378310,2416395
1773211378320,2297896
1773211378330,2171078
1773211378340,2047236
1773211378350,1915089
1773211378360,1784011
1773211378370,1645508
1773211378380,1507460
1773211378390,1360600
1773211378400,1214343
1773211378410,1063261
1773211378420,917382
1773211378430,761325
1773211378440,604104
1773211378450,441796
1773211378460,286165
1773211378470,129866
1773211378480,-20528
1773211378490,-178834
1773211378500,-335000
1773211378510,-495081
1773211378520,-647113
1773211378530,-800363
